Price,House_Type,Area,Bedrooms,Bathrooms,Receptions,Location,County,Central_London_Flag,Area_Classifier
1150000,House,1961,4,4,4,Surbiton,Surrey,No,medium
1350000,New development,1023,3,3,3,Hammersmith and Fulham,London,No,medium
1075000,Flat / Apartment,1575,2,2,2,Tower Hamlets,London,No,medium
1225000,House,1350,3,3,3,Wandsworth,London,No,medium
2300000,House,2668,5,5,5,Wandsworth,London,No,medium
650000,Flat / Apartment,1399,2,2,2,Tower Hamlets,London,No,medium
1595000,House,1688,5,5,5,Hounslow,London,No,medium
995000,Flat / Apartment,1081,3,3,3,Hammersmith and Fulham,London,No,medium
1200000,Flat / Apartment,1101,2,2,2,Hammersmith and Fulham,London,No,medium
1900000,Flat / Apartment,1961,3,3,3,Merton,London,No,medium
2950000,House,2142,4,4,4,Camden,London,No,medium
1795000,House,2064,4,4,4,Camden,London,No,medium
875000,House,1756,4,4,4,Chipstead,Surrey,No,medium
850000,Flat / Apartment,1030,3,3,3,Wandsworth,London,No,medium
2195000,Flat / Apartment,1384,4,4,4,Camden,London,Yes,medium
899995,Penthouse,1310,2,2,2,Newham,London,No,medium
2125000,House,2128,4,4,4,Richmond Upon Thames,London,No,medium
975000,Flat / Apartment,1033,3,3,3,Wandsworth,London,No,medium
2000000,Flat / Apartment,1467,3,3,3,Camden,London,Yes,medium
2200000,House,2177,4,4,4,Hounslow,London,No,medium
1200000,House,2194,6,6,6,Northwood,Middlesex,No,medium
1395000,House,1835,4,4,4,Wandsworth,London,No,medium
2495000,House,2580,5,5,5,Hammersmith and Fulham,London,No,medium
950000,House,2194,4,4,4,Hertfordshire,London,No,medium
1250000,Flat / Apartment,1159,2,2,2,Kensington and Chelsea,London,No,medium
1000000,House,2544,4,4,4,Northwood,Middlesex,No,medium
1575000,House,2369,4,4,4,Esher,Surrey,No,medium
1100000,Flat / Apartment,1313,4,4,4,Camden,London,No,medium
4500000,Penthouse,2922,3,3,3,Islington,London,Yes,medium
3100000,Flat / Apartment,2047,3,3,3,Westminster,London,No,medium
2379000,New development,1372,3,3,3,Islington,London,Yes,medium
2899000,New development,1594,3,3,3,Islington,London,Yes,medium
1245000,House,1450,4,4,4,Wandsworth,London,No,medium
1195000,House,1262,3,3,3,Wandsworth,London,No,medium
1495000,House,2535,5,5,5,Wandsworth,London,No,medium
1695000,House,1903,4,4,4,Wandsworth,London,No,medium
1275000,House,1980,4,4,4,Wandsworth,London,No,medium
2500000,House,2475,4,4,4,Haringey,London,No,medium
675000,Flat / Apartment,1533,3,3,3,Chigwell,Essex,No,medium
1795000,House,2101,4,4,4,Hammersmith and Fulham,London,No,medium
1500000,Flat / Apartment,1364,3,3,3,Southwark,London,No,medium
1599999,House,1704,4,4,4,Richmond Upon Thames,London,No,medium
550000,Flat / Apartment,1103,2,2,2,Northwood,Middlesex,No,medium
1500000,Flat / Apartment,1133,3,3,3,Westminster,London,No,medium
1250000,Flat / Apartment,1407,2,2,2,Tower Hamlets,London,No,medium
1400000,Flat / Apartment,1388,3,3,3,Richmond,Surrey,No,medium
2000000,House,2736,5,5,5,Lambeth,London,No,medium
1350000,Flat / Apartment,1234,2,2,2,Islington,London,Yes,medium
1500000,Flat / Apartment,1539,4,4,4,Hammersmith and Fulham,London,No,medium
1050000,New development,1184,2,2,2,Richmond Upon Thames,London,No,medium
1450000,House,2322,5,5,5,Loughton,Essex,No,medium
3350000,Flat / Apartment,2024,4,4,4,Kensington and Chelsea,London,No,medium
2500000,House,2082,3,3,3,Lambeth,London,No,medium
2350000,House,2115,4,4,4,Richmond Upon Thames,London,No,medium
915000,Bungalow,1771,5,5,5,Northwood,Middlesex,No,medium
1200000,Penthouse,1152,3,3,3,Camden,London,No,medium
1295000,House,2331,4,4,4,Esher,Surrey,No,medium
2100000,House,2290,5,5,5,Hounslow,London,No,medium
1275000,House,1384,3,3,3,Lambeth,London,No,medium
1250000,House,1013,3,3,3,Islington,London,No,medium
1750000,House,2230,5,5,5,Wandsworth,London,No,medium
1295000,House,1654,4,4,4,Lambeth,London,No,medium
1775000,House,2446,4,4,4,Lambeth,London,No,medium
925000,House,1642,3,3,3,Esher,Surrey,No,medium
1250000,House,1674,4,4,4,Wandsworth,London,No,medium
1300000,House,1805,4,4,4,Wandsworth,London,No,medium
1999950,Flat / Apartment,1151,3,3,3,Westminster,London,No,medium
2595000,Flat / Apartment,2006,3,3,3,Westminster,London,No,medium
795000,House,1019,3,3,3,Hounslow,London,No,medium
1250000,House,1606,3,3,3,Richmond Upon Thames,London,No,medium
1875000,Flat / Apartment,1383,3,3,3,Wandsworth,London,No,medium
4600000,House,2650,5,5,5,Westminster,London,No,medium
1630000,New development,1049,2,2,2,Islington,London,Yes,medium
925000,House,1357,3,3,3,Wandsworth,London,No,medium
1150000,Flat / Apartment,1816,2,2,2,Westminster,London,No,medium
1300000,Flat / Apartment,1946,3,3,3,Esher,Surrey,No,medium
1425000,House,2342,5,5,5,Wandsworth,London,No,medium
3300000,House,2885,6,6,6,Hounslow,London,No,medium
1345000,Flat / Apartment,1001,2,2,2,Kensington and Chelsea,London,No,medium
1200000,Penthouse,1154,2,2,2,Islington,London,Yes,medium
1595000,House,2363,5,5,5,Woodford Green,Essex,No,medium
1000000,House,1714,5,5,5,Thames Ditton,Surrey,No,medium
2850000,New development,2767,3,3,3,Richmond Upon Thames,London,No,medium
825000,Flat / Apartment,1055,3,3,3,Wandsworth,London,No,medium
1600000,House,2825,5,5,5,Northwood,Middlesex,No,medium
1895000,Flat / Apartment,1079,3,3,3,Westminster,London,Yes,medium
2195000,House,2492,4,4,4,Wandsworth,London,No,medium
1150000,Flat / Apartment,1056,2,2,2,Westminster,London,Yes,medium
1250000,Flat / Apartment,1332,3,3,3,Camden,London,No,medium
1650000,Flat / Apartment,1641,3,3,3,Hammersmith and Fulham,London,No,medium
1600000,House,1962,4,4,4,Wandsworth,London,No,medium
899950,House,1743,3,3,3,Esher,Surrey,No,medium
850000,Flat / Apartment,1100,2,2,2,Westminster,London,No,medium
1350000,House,1867,4,4,4,Wandsworth,London,No,medium
1825000,House,2140,4,4,4,Wandsworth,London,No,medium
800000,Penthouse,1039,3,3,3,Newham,London,No,medium
1100000,Flat / Apartment,1152,3,3,3,Westminster,London,No,medium
799950,House,1160,3,3,3,Wandsworth,London,No,medium
1375000,New development,1712,4,4,4,Wandsworth,London,No,medium
1675000,House,1845,5,5,5,Islington,London,No,medium
1400000,House,2151,5,5,5,Ealing,London,No,medium
3295000,Flat / Apartment,1846,3,3,3,Kensington and Chelsea,London,No,medium
1525000,Flat / Apartment,1215,2,2,2,Westminster,London,No,medium
850000,Flat / Apartment,1010,2,2,2,Wandsworth,London,No,medium
4250000,Flat / Apartment,2750,4,4,4,Westminster,London,No,medium
900000,House,1253,3,3,3,Ealing,London,No,medium
1500000,Flat / Apartment,1107,3,3,3,Kensington and Chelsea,London,No,medium
1075000,Duplex,1295,3,3,3,Wandsworth,London,No,medium
2795000,House,2768,4,4,4,Wandsworth,London,No,medium
1150000,Flat / Apartment,1100,3,3,3,Hammersmith and Fulham,London,No,medium
1200000,House,1813,4,4,4,Thames Ditton,Surrey,No,medium
1900000,House,2090,4,4,4,Hammersmith and Fulham,London,No,medium
1550000,House,1777,4,4,4,Wandsworth,London,No,medium
895000,House,1305,3,3,3,Merton,London,No,medium
1950000,Flat / Apartment,1883,3,3,3,Camden,London,No,medium
1195000,House,2389,4,4,4,Esher,Surrey,No,medium
2750000,Flat / Apartment,1821,4,4,4,Kensington and Chelsea,London,No,medium
1500000,House,1860,4,4,4,Hammersmith and Fulham,London,No,medium
1950000,House,2090,4,4,4,Wandsworth,London,No,medium
2150000,Flat / Apartment,1830,4,4,4,Westminster,London,No,medium
2800000,House,2682,5,5,5,Hammersmith and Fulham,London,No,medium
699950,House,1029,3,3,3,Ealing,London,No,medium
1200000,House,1449,4,4,4,Wandsworth,London,No,medium
3000000,Flat / Apartment,1901,4,4,4,Camden,London,No,medium
1895000,House,1772,4,4,4,Richmond,Surrey,No,medium
2650000,Penthouse,2402,5,5,5,Haringey,London,No,medium
1095000,House,1268,3,3,3,Lambeth,London,No,medium
1850000,House,1625,4,4,4,Hackney,London,No,medium
1795000,House,2336,5,5,5,Lambeth,London,No,medium
1495000,House,2322,4,4,4,Brentford,Middlesex,No,medium
1000000,Flat / Apartment,1380,2,2,2,Ealing,London,No,medium
940000,Flat / Apartment,1155,2,2,2,Wandsworth,London,No,medium
1850000,House,2247,5,5,5,Wandsworth,London,No,medium
2250000,Flat / Apartment,1945,3,3,3,Wandsworth,London,No,medium
775000,House,1285,3,3,3,Loughton,Essex,No,medium
1600000,Flat / Apartment,1282,2,2,2,Kensington and Chelsea,London,No,medium
2750000,House,1782,4,4,4,Westminster,London,No,medium
1195000,House,1602,5,5,5,Wandsworth,London,No,medium
1699000,House,1993,5,5,5,Hammersmith and Fulham,London,No,medium
1250000,House,1450,3,3,3,Wandsworth,London,No,medium
2250000,House,2351,5,5,5,Wandsworth,London,No,medium
1250000,Flat / Apartment,1203,2,2,2,Tower Hamlets,London,No,medium
1250000,House,2804,5,5,5,Ealing,London,No,medium
2750000,House,2605,6,6,6,Hammersmith and Fulham,London,No,medium
2500000,House,2861,5,5,5,Hammersmith and Fulham,London,No,medium
799999,House,2156,4,4,4,Waltham Abbey,Essex,No,medium
850000,Flat / Apartment,1344,2,2,2,Esher,Surrey,No,medium
1975000,House,2910,7,7,7,Wandsworth,London,No,medium
2800000,House,2959,5,5,5,Hounslow,London,No,medium
725000,Flat / Apartment,1242,2,2,2,Richmond Upon Thames,London,No,medium
2000000,Flat / Apartment,1335,2,2,2,Camden,London,Yes,medium
3250000,House,1813,3,3,3,Westminster,London,No,medium
1135000,House,1675,4,4,4,Wandsworth,London,No,medium
775000,House,1469,4,4,4,Northwood,Middlesex,No,medium
1799500,House,2761,6,6,6,Islington,London,No,medium
650000,Flat / Apartment,1018,2,2,2,Hackney,London,No,medium
2350000,House,2835,4,4,4,Barnet,London,No,medium
1900000,Flat / Apartment,1963,4,4,4,Tower Hamlets,London,No,medium
1950000,House,1907,5,5,5,Richmond Upon Thames,London,No,medium
950000,Flat / Apartment,1580,3,3,3,Northwood,Middlesex,No,medium
1850000,Flat / Apartment,1332,2,2,2,Kensington and Chelsea,London,No,medium
2250000,House,1269,2,2,2,Westminster,London,Yes,medium
1650000,House,2809,4,4,4,Richmond Upon Thames,Surrey,No,medium
600000,Flat / Apartment,1026,3,3,3,Tower Hamlets,London,No,medium
750000,Flat / Apartment,1072,4,4,4,Hammersmith and Fulham,London,No,medium
2695000,House,2567,5,5,5,Lambeth,London,No,medium
3600000,New development,2000,3,3,3,Kensington and Chelsea,London,No,medium
1050000,New development,1075,3,3,3,Tower Hamlets,London,No,medium
2595000,Flat / Apartment,1452,3,3,3,Westminster,London,Yes,medium
900000,House,1467,3,3,3,Ealing,London,No,medium
1275000,House,1730,3,3,3,Hackney,London,No,medium
2700000,Flat / Apartment,1665,3,3,3,Westminster,London,No,medium
1150000,House,1398,3,3,3,Hackney,London,No,medium
2295000,House,2454,4,4,4,Lambeth,London,No,medium
2800000,House,2872,5,5,5,Wandsworth,London,No,medium
1450000,House,2147,3,3,3,Merton,London,No,medium
1000000,House,1502,3,3,3,Ealing,London,No,medium
1095000,House,1885,4,4,4,Esher,Surrey,No,medium
1100000,Flat / Apartment,1335,3,3,3,Hammersmith and Fulham,London,No,medium
1800000,House,2366,4,4,4,Hammersmith and Fulham,London,No,medium
1600000,Flat / Apartment,1763,4,4,4,Hammersmith and Fulham,London,No,medium
1095000,House,1838,4,4,4,Woodford Green,Essex,No,medium
1200000,Flat / Apartment,1083,2,2,2,Westminster,London,No,medium
2495000,Flat / Apartment,1753,3,3,3,Kensington and Chelsea,London,No,medium
1275000,House,1750,4,4,4,Wandsworth,London,No,medium
1495000,House,2433,4,4,4,Loughton,Essex,No,medium
2000000,House,2189,3,3,3,Hammersmith and Fulham,London,No,medium
799950,Flat / Apartment,1040,2,2,2,Wandsworth,London,No,medium
1300000,House,1347,3,3,3,Hounslow,London,No,medium
1100000,Flat / Apartment,2043,4,4,4,Wandsworth,London,No,medium
2195000,Flat / Apartment,1623,3,3,3,Kensington and Chelsea,London,No,medium
1950000,House,2054,5,5,5,Hammersmith and Fulham,London,No,medium
1375000,House,1360,3,3,3,Wandsworth,London,No,medium
799999,Flat / Apartment,1090,2,2,2,Wandsworth,London,No,medium
3500000,Flat / Apartment,1956,3,3,3,Westminster,London,Yes,medium
825000,Flat / Apartment,1312,3,3,3,Brent,London,No,medium
3500000,House,2956,5,5,5,Camden,London,No,medium
950000,Flat / Apartment,1239,3,3,3,Richmond Upon Thames,London,No,medium
1295000,New development,1487,2,2,2,Richmond Upon Thames,London,No,medium
2950000,House,2995,5,5,5,Wandsworth,London,No,medium
1300000,House,1907,4,4,4,Hackney,London,No,medium
1495000,House,1020,2,2,2,Camden,London,No,medium
1450000,House,2106,4,4,4,Hounslow,London,No,medium
2150000,House,2309,5,5,5,Richmond Upon Thames,London,No,medium
1575000,House,1703,4,4,4,Hammersmith and Fulham,London,No,medium
1575000,House,2514,4,4,4,Richmond Upon Thames,Surrey,No,medium
1350000,House,1900,4,4,4,Wandsworth,London,No,medium
1275000,House,1445,3,3,3,Wandsworth,London,No,medium
2850000,House,2833,5,5,5,Hounslow,London,No,medium
1875000,House,2618,5,5,5,Hammersmith and Fulham,London,No,medium
2100000,House,2139,5,5,5,Hounslow,London,No,medium
3750000,Flat / Apartment,2315,4,4,4,Westminster,London,No,medium
2195000,Flat / Apartment,1268,2,2,2,Kensington and Chelsea,London,No,medium
1025000,Flat / Apartment,1070,3,3,3,Westminster,London,No,medium
1950000,House,2158,3,3,3,Wandsworth,London,No,medium
1295000,House,1364,3,3,3,Hackney,London,No,medium
775000,House,1149,2,2,2,Esher,Surrey,No,medium
2500000,House,2882,6,6,6,Wandsworth,London,No,medium
950000,House,1661,4,4,4,Wandsworth,London,No,medium
1225000,Flat / Apartment,2056,3,3,3,Wandsworth,London,No,medium
1795000,Flat / Apartment,1118,2,2,2,Kensington and Chelsea,London,No,medium
1000000,House,1666,3,3,3,Esher,Surrey,No,medium
2295000,House,2899,4,4,4,Wandsworth,London,No,medium
2000000,House,2127,4,4,4,Richmond Upon Thames,London,No,medium
1095000,House,1256,4,4,4,Wandsworth,London,No,medium
2250000,House,2835,5,5,5,Merton,London,No,medium
1450000,House,1667,4,4,4,Hackney,London,No,medium
1850000,Penthouse,1836,2,2,2,Tower Hamlets,London,No,medium
1525000,House,2232,5,5,5,Wandsworth,London,No,medium
1350000,Penthouse,1117,2,2,2,Islington,London,Yes,medium
1650000,House,1576,4,4,4,Hammersmith and Fulham,London,No,medium
1625000,House,1372,4,4,4,Westminster,London,No,medium
1000000,House,1528,4,4,4,Hillingdon,London,No,medium
2250000,House,2469,4,4,4,Hounslow,London,No,medium
3950000,House,2803,5,5,5,Westminster,London,No,medium
1750000,House,2396,5,5,5,Southwark,London,No,medium
650000,Flat / Apartment,1077,2,2,2,Wandsworth,London,No,medium
1500000,House,2123,5,5,5,Wandsworth,London,No,medium
995000,Flat / Apartment,1021,2,2,2,Kensington and Chelsea,London,No,medium
2100000,Flat / Apartment,1367,3,3,3,Kensington and Chelsea,London,No,medium
800000,Flat / Apartment,1044,2,2,2,Wandsworth,London,No,medium
885000,Flat / Apartment,1113,3,3,3,Wandsworth,London,No,medium
2395000,House,2881,5,5,5,Wandsworth,London,No,medium
1680000,Flat / Apartment,1502,3,3,3,Westminster,London,No,medium
2000000,House,2178,4,4,4,Hounslow,London,No,medium
1175000,House,1752,3,3,3,Hounslow,London,No,medium
2350000,House,2720,6,6,6,Hammersmith and Fulham,London,No,medium
1550000,Flat / Apartment,1227,2,2,2,Westminster,London,No,medium
2500000,House,2314,4,4,4,Hammersmith and Fulham,London,No,medium
775000,House,1368,3,3,3,Esher,Surrey,No,medium
1795000,Flat / Apartment,1402,4,4,4,Kensington and Chelsea,London,No,medium
2550000,House,2665,5,5,5,Wandsworth,London,No,medium
2500000,Flat / Apartment,1950,3,3,3,Southwark,London,No,medium
895000,Flat / Apartment,1013,2,2,2,Camden,London,No,medium
1450000,House,2270,4,4,4,Wandsworth,London,No,medium
1450000,House,1727,4,4,4,Hackney,London,No,medium
1175000,House,1601,4,4,4,Merton,London,No,medium
1250000,House,1828,4,4,4,Hammersmith and Fulham,London,No,medium
895000,House,1579,4,4,4,Thames Ditton,Surrey,No,medium
1500000,House,2122,5,5,5,Esher,Surrey,No,medium
1225000,Flat / Apartment,1262,3,3,3,Lambeth,London,No,medium
1150000,House,1447,4,4,4,Tower Hamlets,London,No,medium
2250000,House,2422,5,5,5,Lambeth,London,No,medium
1695000,House,2160,4,4,4,Islington,London,No,medium
2750000,Flat / Apartment,1765,3,3,3,Hammersmith and Fulham,London,No,medium
2750000,Flat / Apartment,1539,3,3,3,Lambeth,London,No,medium
1100000,Flat / Apartment,1461,3,3,3,Tower Hamlets,London,No,medium
4750000,House,2890,5,5,5,Camden,London,No,medium
1250000,Flat / Apartment,1281,2,2,2,Richmond Upon Thames,London,No,medium
1650000,New development,1887,2,2,2,Richmond Upon Thames,London,No,medium
4250000,House,2631,2,2,2,Hammersmith and Fulham,London,No,medium
699950,Flat / Apartment,1087,3,3,3,Merton,London,No,medium
3100000,House,2885,6,6,6,Hammersmith and Fulham,London,No,medium
1600000,Flat / Apartment,1078,2,2,2,Westminster,London,No,medium
1895000,House,1975,5,5,5,Camden,London,No,medium
2150000,House,2887,6,6,6,Ealing,London,No,medium
1200000,House,1358,2,2,2,Hammersmith and Fulham,London,No,medium
1850000,New development,1978,3,3,3,Richmond Upon Thames,London,No,medium
1275000,House,1766,4,4,4,Wandsworth,London,No,medium
2100000,House,1913,4,4,4,Westminster,London,No,medium
3450000,Flat / Apartment,2377,5,5,5,Westminster,London,No,medium
995000,Flat / Apartment,1115,2,2,2,Wandsworth,London,No,medium
1150000,Flat / Apartment,1346,3,3,3,Haringey,London,No,medium
2200000,Penthouse,1715,2,2,2,Richmond Upon Thames,London,No,medium
1800000,Penthouse,1490,2,2,2,Richmond Upon Thames,London,No,medium
925000,New development,1033,3,3,3,Westminster,London,No,medium
1800000,Flat / Apartment,1441,3,3,3,Westminster,London,No,medium
1900000,House,2599,5,5,5,Ealing,London,No,medium
1900000,Flat / Apartment,2114,2,2,2,Tower Hamlets,London,No,medium
899950,Flat / Apartment,1025,3,3,3,Lambeth,London,No,medium
1495000,Flat / Apartment,1618,3,3,3,Merton,London,No,medium
3200000,House,2634,5,5,5,Wandsworth,London,No,medium
699950,House,1037,3,3,3,Richmond Upon Thames,Surrey,No,medium
1150000,House,1774,4,4,4,East Molesey,Surrey,No,medium
2300000,House,2062,4,4,4,Wandsworth,London,No,medium
2300000,House,2713,6,6,6,Hammersmith and Fulham,London,No,medium
2325000,Penthouse,1895,4,4,4,Westminster,London,No,medium
1195000,Flat / Apartment,1039,3,3,3,Kensington and Chelsea,London,No,medium
2250000,House,1874,5,5,5,Hounslow,London,No,medium
1100000,Flat / Apartment,1156,2,2,2,Kensington and Chelsea,London,No,medium
3500000,Flat / Apartment,2423,4,4,4,Westminster,London,No,medium
700000,Flat / Apartment,1221,3,3,3,Harrow,Harrow on the Hill,No,medium
1100000,New development,1310,2,2,2,Lambeth,London,No,medium
850000,House,1017,2,2,2,Wandsworth,London,No,medium
1325000,Flat / Apartment,1167,3,3,3,Westminster,London,No,medium
650000,House,1386,4,4,4,Northwood,Middlesex,No,medium
3400000,House,2441,4,4,4,Hammersmith and Fulham,London,No,medium
1650000,Flat / Apartment,1189,2,2,2,Westminster,London,No,medium
2750000,Flat / Apartment,2080,4,4,4,Kensington and Chelsea,London,No,medium
4350000,Penthouse,2494,3,3,3,Kensington and Chelsea,London,No,medium
1450000,Flat / Apartment,1067,2,2,2,Westminster,London,No,medium
2250000,Flat / Apartment,1539,2,2,2,Westminster,London,No,medium
865000,Flat / Apartment,1551,3,3,3,Tower Hamlets,London,No,medium
2650000,House,2454,6,6,6,Hammersmith and Fulham,London,No,medium
1100000,House,1454,4,4,4,Hammersmith and Fulham,London,No,medium
1195000,Flat / Apartment,1024,3,3,3,Hammersmith and Fulham,London,No,medium
975000,Flat / Apartment,1194,3,3,3,Hackney,London,No,medium
600000,Flat / Apartment,1219,3,3,3,Hertfordshire,London,No,medium
995000,House,1762,4,4,4,Pinner,Middlesex,No,medium
1375000,New development,1203,3,3,3,Tower Hamlets,London,No,medium
1850000,Penthouse,1268,2,2,2,Tower Hamlets,London,No,medium
807995,New development,1650,5,5,5,Hornchurch,Essex,No,medium
1325000,Flat / Apartment,2403,4,4,4,Wandsworth,London,No,medium
2200000,Flat / Apartment,1337,3,3,3,Kensington and Chelsea,London,No,medium
2000000,House,1450,4,4,4,Islington,London,No,medium
765000,Flat / Apartment,1234,3,3,3,Newham,London,No,medium
475000,House,1018,3,3,3,Loughton,Essex,No,medium
1320000,New development,1452,2,2,2,Richmond Upon Thames,London,No,medium
1600000,Flat / Apartment,1535,4,4,4,Westminster,London,No,medium
1600000,New development,1500,3,3,3,Richmond Upon Thames,London,No,medium
1950000,Flat / Apartment,1376,2,2,2,Kensington and Chelsea,London,No,medium
1800000,Flat / Apartment,1386,3,3,3,Wandsworth,London,No,medium
1490000,Flat / Apartment,1452,3,3,3,Wandsworth,London,No,medium
1500000,Flat / Apartment,1088,2,2,2,Wandsworth,London,No,medium
1100000,Flat / Apartment,1056,1,1,1,Islington,London,Yes,medium
1350000,Flat / Apartment,1007,2,2,2,Hammersmith and Fulham,London,No,medium
875000,Flat / Apartment,1278,2,2,2,Tower Hamlets,London,No,medium
2150000,New development,2453,4,4,4,Haringey,London,No,medium
2000000,New development,2421,4,4,4,Haringey,London,No,medium
1000000,House,2701,4,4,4,Brentford,Middlesex,No,medium
875000,Flat / Apartment,1193,2,2,2,Richmond,Surrey,No,medium
700000,Flat / Apartment,1025,3,3,3,Ealing,London,No,medium
2000000,House,2282,4,4,4,Hammersmith and Fulham,London,No,medium
3250000,Flat / Apartment,2476,4,4,4,Kensington and Chelsea,London,No,medium
2850000,Flat / Apartment,2163,4,4,4,Westminster,London,Yes,medium
1650000,Flat / Apartment,1139,3,3,3,Kensington and Chelsea,London,No,medium
1350000,House,1552,4,4,4,Hackney,London,No,medium
2395000,House,2277,4,4,4,Hackney,London,No,medium
2500000,House,2316,5,5,5,Harrow,Harrow on the Hill,No,medium
850000,House,1384,5,5,5,Northwood,Middlesex,No,medium
3650000,House,2390,4,4,4,Westminster,London,Yes,medium
925000,House,1607,4,4,4,Northwood,Middlesex,No,medium
525000,Flat / Apartment,1030,3,3,3,Tower Hamlets,London,No,medium
1495000,House,1965,4,4,4,Hammersmith and Fulham,London,No,medium
1199950,House,2041,4,4,4,Esher,Surrey,No,medium
3000000,House,2607,5,5,5,Southwark,London,No,medium
3250000,House,1929,4,4,4,Westminster,London,No,medium
1200000,Flat / Apartment,1574,3,3,3,Tower Hamlets,London,No,medium
1250000,House,1500,4,4,4,Northwood,Middlesex,No,medium
1250000,House,1252,3,3,3,Hackney,London,No,medium
1000000,House,1758,4,4,4,Loughton,Essex,No,medium
1300000,Flat / Apartment,1210,3,3,3,Camden,London,No,medium
800000,Flat / Apartment,1066,2,2,2,Tower Hamlets,London,No,medium
799000,House,1589,4,4,4,Surbiton,Surrey,No,medium
1999000,Flat / Apartment,2247,3,3,3,Tower Hamlets,London,No,medium
995000,Flat / Apartment,1073,2,2,2,Westminster,London,No,medium
1200000,Flat / Apartment,1147,3,3,3,Hammersmith and Fulham,London,No,medium
2995000,House,2486,5,5,5,Hammersmith and Fulham,London,No,medium
1000000,Flat / Apartment,1156,3,3,3,Westminster,London,No,medium
1000000,House,1690,4,4,4,Chigwell,Essex,No,medium
1000000,New development,1636,3,3,3,Chigwell,Essex,No,medium
950000,New development,1560,3,3,3,Chigwell,Essex,No,medium
650000,New development,1139,4,4,4,Ealing,London,No,medium
1295000,Flat / Apartment,1372,2,2,2,Merton,London,No,medium
1000000,New development,1610,3,3,3,Esher,Surrey,No,medium
1750000,Penthouse,1535,3,3,3,Westminster,London,No,medium
1650000,Flat / Apartment,1698,4,4,4,Kensington and Chelsea,London,No,medium
1700000,Flat / Apartment,1796,3,3,3,Richmond Upon Thames,London,No,medium
3500000,New development,2720,5,5,5,Richmond Upon Thames,London,No,medium
4250000,House,2940,4,4,4,Islington,London,No,medium
3750000,Penthouse,2433,3,3,3,Westminster,London,Yes,medium
1100000,Flat / Apartment,1024,2,2,2,Hackney,London,Yes,medium
2500000,House,2597,4,4,4,Haringey,London,No,medium
1125000,House,1458,4,4,4,Richmond,Surrey,No,medium
915000,Flat / Apartment,1186,2,2,2,Wandsworth,London,No,medium
2985000,New development,1835,2,2,2,Southwark,London,No,medium
725000,Flat / Apartment,1007,2,2,2,Tower Hamlets,London,No,medium
1550000,New development,1016,2,2,2,Hammersmith and Fulham,London,No,medium
1425000,Flat / Apartment,1218,2,2,2,Westminster,London,No,medium
950000,Flat / Apartment,1241,3,3,3,Camden,London,No,medium
3200000,New development,2303,3,3,3,Islington,London,Yes,medium
1300000,House,1690,4,4,4,Wandsworth,London,No,medium
1700000,Flat / Apartment,1771,3,3,3,Tower Hamlets,London,No,medium
1400000,House,1814,4,4,4,Brent,London,No,medium
1125000,New development,1176,2,2,2,Tower Hamlets,London,No,medium
1950000,New development,1077,3,3,3,Hammersmith and Fulham,London,No,medium
3450000,Flat / Apartment,1954,2,2,2,Wandsworth,London,No,medium
1495000,Flat / Apartment,1115,3,3,3,Lambeth,London,No,medium
1350000,House,1683,4,4,4,Hounslow,London,No,medium
975000,New development,1065,3,3,3,Wandsworth,London,No,medium
1450000,Flat / Apartment,1465,2,2,2,Merton,London,No,medium
1950000,Flat / Apartment,1244,2,2,2,Westminster,London,No,medium
2950000,Penthouse,1884,3,3,3,Lambeth,London,No,medium
1800000,Flat / Apartment,1070,3,3,3,Kensington and Chelsea,London,No,medium
1450000,New development,1007,2,2,2,Westminster,London,No,medium
1050000,New development,1010,3,3,3,Westminster,London,No,medium
765000,Flat / Apartment,1122,1,1,1,Westminster,London,No,medium
850000,Flat / Apartment,1008,2,2,2,Wandsworth,London,No,medium
1800000,Flat / Apartment,1388,3,3,3,Westminster,London,No,medium
2250000,Flat / Apartment,1292,2,2,2,Westminster,London,No,medium
1025000,Flat / Apartment,1358,3,3,3,Hammersmith and Fulham,London,No,medium
2750000,Flat / Apartment,2136,3,3,3,Kensington and Chelsea,London,No,medium
1500000,Flat / Apartment,1494,4,4,4,Islington,London,Yes,medium
1950000,Flat / Apartment,1878,3,3,3,Wandsworth,London,No,medium
925000,Flat / Apartment,1023,2,2,2,Hounslow,London,No,medium
2500000,Flat / Apartment,1738,4,4,4,Camden,London,No,medium
1275000,Flat / Apartment,1058,2,2,2,Barnet,London,No,medium
1750000,New development,1453,2,2,2,Hammersmith and Fulham,London,No,medium
1200000,New development,1140,3,3,3,Ealing,London,No,medium
1119900,Penthouse,1141,3,3,3,Wandsworth,London,No,medium
2725000,Flat / Apartment,1971,3,3,3,Camden,London,No,medium
2500000,Flat / Apartment,1680,3,3,3,Camden,London,No,medium
1725000,House,2924,6,6,6,Northwood,Middlesex,No,medium
2250000,Flat / Apartment,1683,3,3,3,Kensington and Chelsea,London,No,medium
800000,House,1432,4,4,4,Northwood,Middlesex,No,medium
2250000,Flat / Apartment,1515,3,3,3,Kensington and Chelsea,London,No,medium
1300000,Flat / Apartment,1367,3,3,3,Hammersmith and Fulham,London,No,medium
2095000,Flat / Apartment,2078,3,3,3,Richmond Upon Thames,London,No,medium
1350000,Flat / Apartment,1154,4,4,4,Wandsworth,London,No,medium
1600000,New development,1528,3,3,3,Barnet,London,No,medium
